"('annual_inc', 'revol_util', 'revol_bal', 'total_acc', 'tot_cur_bal', 'loan_amnt')",0.5818921882908723
"('annual_inc', 'revol_util', 'revol_bal', 'total_acc', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.5962122490298634
"('annual_inc', 'revol_util', 'revol_bal', 'total_acc', 'tot_cur_bal', 'open_acc')",0.5644719082166357
"('annual_inc', 'revol_util', 'tot_cur_bal')",0.5341445925426016
"('annual_inc', 'revol_util', 'tot_cur_bal', 'loan_amnt')",0.5601695630167032
"('annual_inc', 'revol_util', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.5770415049772228
"('annual_inc', 'revol_util', 'tot_cur_bal', 'open_acc')",0.5462291209718239
"('annual_inc', 'revol_util', 'total_acc')",0.5185169563016703
"('annual_inc', 'revol_util', 'total_acc', 'loan_amnt')",0.5494558798717732
"('annual_inc', 'revol_util', 'total_acc', 'loan_amnt', 'open_acc')",0.5676775771891345
"('annual_inc', 'revol_util', 'total_acc', 'open_acc')",0.5340813227602497
"('annual_inc', 'revol_util', 'total_acc', 'tot_cur_bal')",0.5410620887464147
"('annual_inc', 'revol_util', 'total_acc', 'tot_cur_bal', 'loan_amnt')",0.5695967605871436
"('annual_inc', 'revol_util', 'total_acc', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.5819976379281255
"('annual_inc', 'revol_util', 'total_acc', 'tot_cur_bal', 'open_acc')",0.5544120128226759
"('annual_inc', 'tot_cur_bal')",0.5177998987683482
"('annual_inc', 'tot_cur_bal', 'loan_amnt')",0.5436983296777459
"('annual_inc', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.5507001855913616
"('annual_inc', 'tot_cur_bal', 'open_acc')",0.5181373376075586
"('annual_inc', 'total_acc')",0.5145942297958495
"('annual_inc', 'total_acc', 'loan_amnt')",0.534482031381812
"('annual_inc', 'total_acc', 'loan_amnt', 'open_acc')",0.5392061751307575
"('annual_inc', 'total_acc', 'open_acc')",0.5122954277037287
"('annual_inc', 'total_acc', 'tot_cur_bal')",0.5172937405095327
"('annual_inc', 'total_acc', 'tot_cur_bal', 'loan_amnt')",0.5532942466677915
"('annual_inc', 'total_acc', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.5636704909735111
"('annual_inc', 'total_acc', 'tot_cur_bal', 'open_acc')",0.5305382149485406
"('dti',)",0.5503416568247005
"('dti', 'annual_inc')",0.5218913446937743
"('dti', 'annual_inc', 'int_rate')",0.604352961025814
"('dti', 'annual_inc', 'int_rate', 'loan_amnt')",0.6179770541589337
"('dti', 'annual_inc', 'int_rate', 'loan_amnt', 'open_acc')",0.6264130251391935
"('dti', 'annual_inc', 'int_rate', 'open_acc')",0.6110173781002194
"('dti', 'annual_inc', 'int_rate', 'revol_bal')",0.6190737303863675
"('dti', 'annual_inc', 'int_rate', 'revol_bal', 'loan_amnt')",0.6293867049097351
"('dti', 'annual_inc', 'int_rate', 'revol_bal', 'loan_amnt', 'open_acc')",0.6326767335920365
"('dti', 'annual_inc', 'int_rate', 'revol_bal', 'open_acc')",0.6212881727686856
"('dti', 'annual_inc', 'int_rate', 'revol_bal', 'tot_cur_bal')",0.6274886114391767
"('dti', 'annual_inc', 'int_rate', 'revol_bal', 'tot_cur_bal', 'loan_amnt')",0.6359245824194365
"('dti', 'annual_inc', 'int_rate', 'revol_bal', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.63896153197233
"('dti', 'annual_inc', 'int_rate', 'revol_bal', 'tot_cur_bal', 'open_acc')",0.6306942804116754
"('dti', 'annual_inc', 'int_rate', 'revol_bal', 'total_acc')",0.6239665935549181
"('dti', 'annual_inc', 'int_rate', 'revol_bal', 'total_acc', 'loan_amnt')",0.6322549350430234
"('dti', 'annual_inc', 'int_rate', 'revol_bal', 'total_acc', 'loan_amnt', 'open_acc')",0.6360089421292391
"('dti', 'annual_inc', 'int_rate', 'revol_bal', 'total_acc', 'open_acc')",0.6274253416568247
"('dti', 'annual_inc', 'int_rate', 'revol_bal', 'total_acc', 'tot_cur_bal')",0.6327189134469378
"('dti', 'annual_inc', 'int_rate', 'revol_bal', 'total_acc', 'tot_cur_bal', 'loan_amnt')",0.6397629492154547
